1,0,1,0,0,0,21.360000610351562,0,0,1,36,1,1,1988,1
1,0,1,0,0,0,8.449999809265137,0,0,1,37,1,1,1989,1
1,0,0,0,0,0,6.989999771118164,0,1,0,26,1,1,1986,1
1,0,0,0,0,0,12.979999542236328,0,1,0,27,1,1,1987,1
1,0,0,0,0,0,13.010000228881836,0,1,0,28,1,1,1988,1
1,0,0,0,0,0,11.90999984741211,0,1,0,29,1,1,1989,1
0,0,0,0,0,0,24.15999984741211,0,0,1,30,1,0,1986,1
0,0,0,0,0,0,26.149999618530273,0,0,1,31,1,0,1987,1
0,1,0,0,0,0,26.260000228881836,0,0,1,32,1,0,1988,1
0,0,0,0,0,0,23.3700008392334,0,0,1,33,1,0,1989,1
1,0,0,0,0,0,6.539999961853027,0,1,0,37,1,1,1986,1
1,0,0,0,0,0,21.8799991607666,0,1,0,38,1,1,1987,1
1,0,0,0,0,0,5.239999771118164,0,1,0,39,1,1,1988,1
1,0,0,0,0,0,5.099999904632568,0,1,0,40,1,1,1989,1
1,1,0,0,0,0,15,0,1,0,31,1,1,1986,1
1,0,0,0,0,0,15.0600004196167,0,1,0,32,1,1,1987,1
1,0,1,0,0,0,16,0,1,0,33,1,1,1988,1
1,0,1,0,0,0,16,0,1,0,34,1,1,1989,1
1,0,0,1,0,1,3.119999885559082,0,1,0,36,1,1,1986,1
1,0,0,1,0,1,5.909999847412109,0,1,0,37,1,1,1987,1
1,0,0,1,0,1,9.300000190734863,0,1,0,38,1,1,1988,1
1,0,0,1,0,1,3.369999885559082,0,1,0,39,1,1,1989,1
1,0,0,1,0,1,6.829999923706055,0,0,1,37,1,1,1986,1
1,0,0,1,0,1,10.470000267028809,0,0,1,38,1,1,1987,1
1,0,0,1,0,1,10.420000076293945,0,0,1,39,1,1,1988,1
1,0,0,1,0,1,9.720000267028809,0,0,1,40,1,1,1989,1
0,1,0,0,0,0,26.68000030517578,0,1,0,33,1,0,1986,1
0,0,0,0,0,0,26.829999923706055,0,1,0,34,1,0,1987,1
0,0,1,0,0,0,27.5,0,1,0,35,1,0,1988,1
0,0,1,0,0,0,30.1200008392334,0,1,0,36,1,0,1989,1
1,0,1,1,0,1,22.190000534057617,0,0,1,37,0,1,1986,1
1,0,1,1,0,1,21.989999771118164,0,0,1,38,0,1,1987,1
1,0,0,1,0,1,22.93000030517578,0,0,1,39,0,1,1988,1
1,0,1,1,0,1,21.260000228881836,0,0,1,40,0,1,1989,1
1,1,0,0,0,0,7.050000190734863,0,0,1,33,1,1,1986,1
1,0,0,0,0,0,12.329999923706055,0,0,1,34,1,1,1987,1
1,0,1,0,0,0,8.079999923706055,0,0,1,35,1,1,1988,1
1,0,1,0,0,0,14.760000228881836,0,0,1,36,1,1,1989,1
1,0,0,0,0,0,14.289999961853027,0,1,0,21,1,1,1986,1
0,1,0,0,0,0,12.479999542236328,0,1,0,22,1,1,1987,1
0,0,0,0,0,0,13.569999694824219,0,1,0,23,1,0,1988,1
0,0,1,0,0,0,12.319999694824219,0,1,0,24,1,0,1989,1
1,0,0,0,0,0,4.420000076293945,0,1,0,39,1,1,1986,1
1,0,0,0,0,0,4.980000019073486,0,1,0,40,1,1,1987,1
1,0,0,0,0,0,6.480000019073486,0,1,0,41,1,1,1988,1
1,0,0,0,0,0,8.270000457763672,0,1,0,42,1,1,1989,1
1,0,1,0,0,0,13.539999961853027,0,1,0,35,1,1,1986,1
1,0,1,0,0,0,14.119999885559082,0,1,0,36,1,1,1987,1
1,0,1,0,0,0,10.829999923706055,0,1,0,37,1,1,1988,1
1,0,1,0,0,0,16.670000076293945,0,1,0,38,1,1,1989,1
0,1,0,0,0,0,12.859999656677246,0,1,0,26,1,1,1986,1
